GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_030E
1400000US36047025901,"Census Tract 259.01, Kings County, New York",1874,145,120
1400000US36047025902,"Census Tract 259.02, Kings County, New York",3650,341,263
1400000US36047026000,"Census Tract 260, Kings County, New York",3184,119,571
1400000US36047026100,"Census Tract 261, Kings County, New York",4798,219,307
1400000US36047026200,"Census Tract 262, Kings County, New York",2513,124,328
1400000US36047026300,"Census Tract 263, Kings County, New York",2047,115,213
1400000US36047026400,"Census Tract 264, Kings County, New York",4491,231,484
1400000US36047026500,"Census Tract 265, Kings County, New York",4032,194,551
1400000US36047026600,"Census Tract 266, Kings County, New York",3592,327,448
1400000US36047026700,"Census Tract 267, Kings County, New York",4277,173,919
1400000US36047026800,"Census Tract 268, Kings County, New York",4299,214,967
1400000US36047026900,"Census Tract 269, Kings County, New York",3365,304,273
1400000US36047027000,"Census Tract 270, Kings County, New York",2147,49,300
1400000US36047027100,"Census Tract 271, Kings County, New York",3351,257,351
1400000US36047027200,"Census Tract 272, Kings County, New York",3725,229,761
1400000US36047027300,"Census Tract 273, Kings County, New York",3651,217,376
1400000US36047027400,"Census Tract 274, Kings County, New York",3377,169,605
1400000US36047027500,"Census Tract 275, Kings County, New York",4711,268,524
1400000US36047027600,"Census Tract 276, Kings County, New York",3638,228,399
1400000US36047027700,"Census Tract 277, Kings County, New York",4449,264,344
1400000US36047027800,"Census Tract 278, Kings County, New York",3141,189,521
1400000US36047027900,"Census Tract 279, Kings County, New York",3548,264,449
1400000US36047028000,"Census Tract 280, Kings County, New York",1869,110,217
1400000US36047028100,"Census Tract 281, Kings County, New York",4738,413,255
1400000US36047028200,"Census Tract 282, Kings County, New York",3605,210,739
1400000US36047028300,"Census Tract 283, Kings County, New York",3701,122,447
1400000US36047028400,"Census Tract 284, Kings County, New York",3440,308,596
1400000US36047028501,"Census Tract 285.01, Kings County, New York",386,23,28
1400000US36047028502,"Census Tract 285.02, Kings County, New York",2937,51,814
1400000US36047028600,"Census Tract 286, Kings County, New York",5257,801,831
1400000US36047028700,"Census Tract 287, Kings County, New York",3308,200,369
1400000US36047028800,"Census Tract 288, Kings County, New York",3422,207,714
1400000US36047028900,"Census Tract 289, Kings County, New York",3728,177,500
1400000US36047029000,"Census Tract 290, Kings County, New York",3539,285,861
1400000US36047029100,"Census Tract 291, Kings County, New York",3232,131,304
1400000US36047029200,"Census Tract 292, Kings County, New York",2776,196,407
1400000US36047029300,"Census Tract 293, Kings County, New York",3353,143,571
1400000US36047029400,"Census Tract 294, Kings County, New York",2494,103,722
1400000US36047029500,"Census Tract 295, Kings County, New York",4212,221,358
1400000US36047029600,"Census Tract 296, Kings County, New York",5246,267,645
1400000US36047029700,"Census Tract 297, Kings County, New York",4412,191,513
1400000US36047029800,"Census Tract 298, Kings County, New York",3734,325,451
1400000US36047029900,"Census Tract 299, Kings County, New York",2297,93,383
1400000US36047030000,"Census Tract 300, Kings County, New York",3997,308,439
1400000US36047030100,"Census Tract 301, Kings County, New York",3021,178,340
1400000US36047030200,"Census Tract 302, Kings County, New York",4419,207,861
1400000US36047030300,"Census Tract 303, Kings County, New York",4864,390,720
1400000US36047030400,"Census Tract 304, Kings County, New York",4358,364,1046
1400000US36047030500,"Census Tract 305, Kings County, New York",6806,359,724
1400000US36047030600,"Census Tract 306, Kings County, New York",1852,122,348
1400000US36047030700,"Census Tract 307, Kings County, New York",7084,963,472
1400000US36047030800,"Census Tract 308, Kings County, New York",2035,44,499
1400000US36047030900,"Census Tract 309, Kings County, New York",2302,176,153
1400000US36047031100,"Census Tract 311, Kings County, New York",2991,145,202
1400000US36047031300,"Census Tract 313, Kings County, New York",4943,288,745
1400000US36047031401,"Census Tract 314.01, Kings County, New York",4972,203,1010
1400000US36047031402,"Census Tract 314.02, Kings County, New York",0,0,0
1400000US36047031500,"Census Tract 315, Kings County, New York",5140,184,562
1400000US36047031701,"Census Tract 317.01, Kings County, New York",3671,350,318
1400000US36047031702,"Census Tract 317.02, Kings County, New York",3744,266,294
1400000US36047031900,"Census Tract 319, Kings County, New York",2847,176,369
1400000US36047032100,"Census Tract 321, Kings County, New York",5396,176,886
1400000US36047032300,"Census Tract 323, Kings County, New York",3542,81,583
1400000US36047032500,"Census Tract 325, Kings County, New York",5888,90,981
1400000US36047032600,"Census Tract 326, Kings County, New York",6794,230,778
1400000US36047032700,"Census Tract 327, Kings County, New York",2696,112,424
1400000US36047032800,"Census Tract 328, Kings County, New York",2586,192,706
1400000US36047032900,"Census Tract 329, Kings County, New York",6083,465,767
1400000US36047033000,"Census Tract 330, Kings County, New York",4821,214,1000
1400000US36047033100,"Census Tract 331, Kings County, New York",4168,540,628
1400000US36047033300,"Census Tract 333, Kings County, New York",4579,602,635
1400000US36047033500,"Census Tract 335, Kings County, New York",3094,188,479
1400000US36047033600,"Census Tract 336, Kings County, New York",4701,293,786
1400000US36047033701,"Census Tract 337.01, Kings County, New York",2211,102,297
1400000US36047033702,"Census Tract 337.02, Kings County, New York",1669,173,152
1400000US36047033900,"Census Tract 339, Kings County, New York",4398,335,1025
1400000US36047034000,"Census Tract 340, Kings County, New York",1991,47,950
1400000US36047034100,"Census Tract 341, Kings County, New York",3194,18,657
1400000US36047034200,"Census Tract 342, Kings County, New York",6151,400,1772
1400000US36047034300,"Census Tract 343, Kings County, New York",4942,227,920
1400000US36047034500,"Census Tract 345, Kings County, New York",2924,156,145
1400000US36047034700,"Census Tract 347, Kings County, New York",3496,120,478
1400000US36047034800,"Census Tract 348, Kings County, New York",3055,381,118
1400000US36047034901,"Census Tract 349.01, Kings County, New York",2023,373,123
1400000US36047034902,"Census Tract 349.02, Kings County, New York",4320,455,387
1400000US36047035000,"Census Tract 350, Kings County, New York",2971,45,1249
1400000US36047035101,"Census Tract 351.01, Kings County, New York",2330,132,378
1400000US36047035102,"Census Tract 351.02, Kings County, New York",2320,67,495
1400000US36047035200,"Census Tract 352, Kings County, New York",1162,11,815
1400000US36047035301,"Census Tract 353.01, Kings County, New York",2559,35,162
1400000US36047035302,"Census Tract 353.02, Kings County, New York",2725,131,397
1400000US36047035400,"Census Tract 354, Kings County, New York",5720,253,2019
1400000US36047035500,"Census Tract 355, Kings County, New York",5499,370,713
1400000US36047035601,"Census Tract 356.01, Kings County, New York",2553,20,1440
1400000US36047035602,"Census Tract 356.02, Kings County, New York",5586,413,1963
1400000US36047035701,"Census Tract 357.01, Kings County, New York",2317,80,220
1400000US36047035702,"Census Tract 357.02, Kings County, New York",0,0,0
1400000US36047035900,"Census Tract 359, Kings County, New York",5718,381,469
1400000US36047036001,"Census Tract 360.01, Kings County, New York",3156,252,1255
1400000US36047036002,"Census Tract 360.02, Kings County, New York",3878,182,2000
1400000US36047036100,"Census Tract 361, Kings County, New York",2834,196,630
1400000US36047036200,"Census Tract 362, Kings County, New York",3678,216,487
1400000US36047036300,"Census Tract 363, Kings County, New York",5109,533,797
1400000US36047036400,"Census Tract 364, Kings County, New York",2325,110,453
1400000US36047036501,"Census Tract 365.01, Kings County, New York",3564,174,531
1400000US36047036502,"Census Tract 365.02, Kings County, New York",1562,152,46
1400000US36047036600,"Census Tract 366, Kings County, New York",4129,557,730
1400000US36047036700,"Census Tract 367, Kings County, New York",1211,82,61
1400000US36047036900,"Census Tract 369, Kings County, New York",6056,327,481
1400000US36047037000,"Census Tract 370, Kings County, New York",4016,218,944
1400000US36047037100,"Census Tract 371, Kings County, New York",4689,442,384
1400000US36047037300,"Census Tract 373, Kings County, New York",4358,272,420
1400000US36047037401,"Census Tract 374.01, Kings County, New York",4679,438,812
1400000US36047037402,"Census Tract 374.02, Kings County, New York",4661,417,1255
1400000US36047037500,"Census Tract 375, Kings County, New York",3232,174,390
1400000US36047037700,"Census Tract 377, Kings County, New York",4575,285,713
1400000US36047037900,"Census Tract 379, Kings County, New York",4671,213,795
1400000US36047038100,"Census Tract 381, Kings County, New York",5351,330,641
1400000US36047038200,"Census Tract 382, Kings County, New York",5714,235,830
1400000US36047038300,"Census Tract 383, Kings County, New York",4737,284,567
1400000US36047038500,"Census Tract 385, Kings County, New York",4324,133,703
1400000US36047038600,"Census Tract 386, Kings County, New York",3448,275,389
1400000US36047038700,"Census Tract 387, Kings County, New York",3965,410,423
1400000US36047038800,"Census Tract 388, Kings County, New York",4419,567,528
1400000US36047038900,"Census Tract 389, Kings County, New York",3007,17,231
1400000US36047039000,"Census Tract 390, Kings County, New York",2486,263,457
1400000US36047039100,"Census Tract 391, Kings County, New York",3536,129,311
1400000US36047039200,"Census Tract 392, Kings County, New York",3108,440,348
1400000US36047039300,"Census Tract 393, Kings County, New York",4012,202,234
1400000US36047039400,"Census Tract 394, Kings County, New York",2240,217,457
1400000US36047039500,"Census Tract 395, Kings County, New York",3958,229,323
1400000US36047039600,"Census Tract 396, Kings County, New York",1910,228,290
1400000US36047039700,"Census Tract 397, Kings County, New York",3342,230,334
1400000US36047039800,"Census Tract 398, Kings County, New York",2845,216,387
1400000US36047039900,"Census Tract 399, Kings County, New York",4229,110,501
1400000US36047040000,"Census Tract 400, Kings County, New York",2906,246,432
1400000US36047040100,"Census Tract 401, Kings County, New York",3203,35,581
1400000US36047040200,"Census Tract 402, Kings County, New York",2844,237,467
1400000US36047040300,"Census Tract 403, Kings County, New York",3697,87,622
1400000US36047040400,"Census Tract 404, Kings County, New York",2355,158,317
1400000US36047040500,"Census Tract 405, Kings County, New York",1512,182,94
1400000US36047040600,"Census Tract 406, Kings County, New York",3642,351,530
1400000US36047040700,"Census Tract 407, Kings County, New York",0,0,0
1400000US36047040800,"Census Tract 408, Kings County, New York",3485,307,634
1400000US36047040900,"Census Tract 409, Kings County, New York",3829,177,459
1400000US36047041000,"Census Tract 410, Kings County, New York",2004,203,292
1400000US36047041100,"Census Tract 411, Kings County, New York",3050,249,376
1400000US36047041200,"Census Tract 412, Kings County, New York",3404,264,389
1400000US36047041300,"Census Tract 413, Kings County, New York",3743,346,543
1400000US36047041401,"Census Tract 414.01, Kings County, New York",1541,233,170
1400000US36047041402,"Census Tract 414.02, Kings County, New York",1829,153,465
1400000US36047041500,"Census Tract 415, Kings County, New York",4112,89,382
1400000US36047041600,"Census Tract 416, Kings County, New York",2343,500,323
1400000US36047041700,"Census Tract 417, Kings County, New York",3221,101,626
1400000US36047041800,"Census Tract 418, Kings County, New York",2859,325,492
1400000US36047041900,"Census Tract 419, Kings County, New York",3914,198,317
1400000US36047042000,"Census Tract 420, Kings County, New York",1930,144,296
1400000US36047042100,"Census Tract 421, Kings County, New York",4239,313,465
1400000US36047042200,"Census Tract 422, Kings County, New York",3545,279,372
1400000US36047042300,"Census Tract 423, Kings County, New York",3840,139,311
1400000US36047042400,"Census Tract 424, Kings County, New York",3342,246,442
1400000US36047042500,"Census Tract 425, Kings County, New York",3321,165,46
1400000US36047042600,"Census Tract 426, Kings County, New York",4129,163,740
1400000US36047042700,"Census Tract 427, Kings County, New York",4730,158,296
1400000US36047042800,"Census Tract 428, Kings County, New York",3789,234,766
1400000US36047042900,"Census Tract 429, Kings County, New York",5205,296,136
1400000US36047043000,"Census Tract 430, Kings County, New York",3276,263,443
1400000US36047043100,"Census Tract 431, Kings County, New York",4654,245,320
1400000US36047043200,"Census Tract 432, Kings County, New York",4195,412,526
1400000US36047043300,"Census Tract 433, Kings County, New York",3529,342,342
1400000US36047043400,"Census Tract 434, Kings County, New York",3618,509,483
1400000US36047043500,"Census Tract 435, Kings County, New York",4921,344,347
1400000US36047043600,"Census Tract 436, Kings County, New York",4877,287,795
1400000US36047043700,"Census Tract 437, Kings County, New York",5796,515,291
1400000US36047043800,"Census Tract 438, Kings County, New York",2532,316,386
1400000US36047043900,"Census Tract 439, Kings County, New York",3424,65,400
1400000US36047044000,"Census Tract 440, Kings County, New York",2736,332,372
1400000US36047044100,"Census Tract 441, Kings County, New York",5101,195,717
1400000US36047044200,"Census Tract 442, Kings County, New York",2699,353,632
1400000US36047044300,"Census Tract 443, Kings County, New York",4417,190,339
1400000US36047044400,"Census Tract 444, Kings County, New York",3458,386,570
1400000US36047044500,"Census Tract 445, Kings County, New York",4393,172,499
1400000US36047044600,"Census Tract 446, Kings County, New York",1984,145,156
1400000US36047044700,"Census Tract 447, Kings County, New York",2543,140,49
1400000US36047044800,"Census Tract 448, Kings County, New York",1793,153,447
1400000US36047044901,"Census Tract 449.01, Kings County, New York",2989,93,210
1400000US36047044902,"Census Tract 449.02, Kings County, New York",0,0,0
1400000US36047045000,"Census Tract 450, Kings County, New York",648,100,57
1400000US36047045200,"Census Tract 452, Kings County, New York",2564,361,512
1400000US36047045300,"Census Tract 453, Kings County, New York",2410,116,204
1400000US36047045400,"Census Tract 454, Kings County, New York",1877,163,277
1400000US36047045600,"Census Tract 456, Kings County, New York",2183,270,408
1400000US36047045800,"Census Tract 458, Kings County, New York",1215,121,290
1400000US36047046000,"Census Tract 460, Kings County, New York",3104,260,451
1400000US36047046201,"Census Tract 462.01, Kings County, New York",2050,198,494
1400000US36047046202,"Census Tract 462.02, Kings County, New York",1894,148,253
1400000US36047046400,"Census Tract 464, Kings County, New York",2717,296,222
1400000US36047046800,"Census Tract 468, Kings County, New York",1995,260,372
1400000US36047047000,"Census Tract 470, Kings County, New York",2396,326,223
1400000US36047047200,"Census Tract 472, Kings County, New York",2865,391,391
1400000US36047047400,"Census Tract 474, Kings County, New York",2258,232,489
1400000US36047047600,"Census Tract 476, Kings County, New York",3004,381,701
1400000US36047047700,"Census Tract 477, Kings County, New York",3701,322,257
1400000US36047047800,"Census Tract 478, Kings County, New York",3926,276,446
1400000US36047048000,"Census Tract 480, Kings County, New York",3447,338,331
1400000US36047048100,"Census Tract 481, Kings County, New York",3047,116,353
1400000US36047048200,"Census Tract 482, Kings County, New York",4955,240,960
1400000US36047048400,"Census Tract 484, Kings County, New York",5566,520,549
1400000US36047048500,"Census Tract 485, Kings County, New York",2254,66,163
1400000US36047048600,"Census Tract 486, Kings County, New York",3152,258,312
1400000US36047048800,"Census Tract 488, Kings County, New York",4044,152,498
1400000US36047048900,"Census Tract 489, Kings County, New York",3591,346,480
1400000US36047049000,"Census Tract 490, Kings County, New York",5354,628,850
1400000US36047049100,"Census Tract 491, Kings County, New York",6818,357,1131
1400000US36047049200,"Census Tract 492, Kings County, New York",3240,322,319
1400000US36047049301,"Census Tract 493.01, Kings County, New York",2288,170,414
1400000US36047049302,"Census Tract 493.02, Kings County, New York",5004,273,675
1400000US36047049400,"Census Tract 494, Kings County, New York",5681,394,995
1400000US36047049500,"Census Tract 495, Kings County, New York",2558,122,162
1400000US36047049600,"Census Tract 496, Kings County, New York",4022,205,534
1400000US36047049700,"Census Tract 497, Kings County, New York",2765,193,252
1400000US36047049800,"Census Tract 498, Kings County, New York",4011,334,508
1400000US36047049900,"Census Tract 499, Kings County, New York",2030,64,58
1400000US36047050001,"Census Tract 500.01, Kings County, New York",2154,78,391
1400000US36047050002,"Census Tract 500.02, Kings County, New York",1813,186,263
1400000US36047050100,"Census Tract 501, Kings County, New York",3249,114,304
1400000US36047050202,"Census Tract 502.02, Kings County, New York",2293,151,514
1400000US36047050300,"Census Tract 503, Kings County, New York",2724,132,174
1400000US36047050401,"Census Tract 504.01, Kings County, New York",2925,242,490
1400000US36047050402,"Census Tract 504.02, Kings County, New York",1918,152,182
1400000US36047050500,"Census Tract 505, Kings County, New York",3964,230,530
1400000US36047050600,"Census Tract 506, Kings County, New York",5069,303,591
1400000US36047050700,"Census Tract 507, Kings County, New York",3189,695,71
1400000US36047050801,"Census Tract 508.01, Kings County, New York",3691,243,352
1400000US36047050803,"Census Tract 508.03, Kings County, New York",2648,132,327
1400000US36047050804,"Census Tract 508.04, Kings County, New York",6121,306,604
1400000US36047050900,"Census Tract 509, Kings County, New York",5777,1459,80
1400000US36047051001,"Census Tract 510.01, Kings County, New York",4677,650,562
1400000US36047051002,"Census Tract 510.02, Kings County, New York",4131,146,530
1400000US36047051100,"Census Tract 511, Kings County, New York",4326,194,590
1400000US36047051200,"Census Tract 512, Kings County, New York",5823,473,488
1400000US36047051300,"Census Tract 513, Kings County, New York",5413,347,548
1400000US36047051400,"Census Tract 514, Kings County, New York",7572,515,693
1400000US36047051500,"Census Tract 515, Kings County, New York",2608,92,56
1400000US36047051601,"Census Tract 516.01, Kings County, New York",5123,427,513
1400000US36047051602,"Census Tract 516.02, Kings County, New York",3884,146,596
1400000US36047051700,"Census Tract 517, Kings County, New York",2691,169,80
1400000US36047051800,"Census Tract 518, Kings County, New York",3128,204,644
1400000US36047051900,"Census Tract 519, Kings County, New York",5163,267,179
1400000US36047052000,"Census Tract 520, Kings County, New York",3708,322,421
1400000US36047052300,"Census Tract 523, Kings County, New York",5049,224,698
1400000US36047052500,"Census Tract 525, Kings County, New York",3495,306,543
1400000US36047052600,"Census Tract 526, Kings County, New York",4521,434,449
1400000US36047052700,"Census Tract 527, Kings County, New York",6438,338,719
1400000US36047052800,"Census Tract 528, Kings County, New York",1800,146,333
1400000US36047052900,"Census Tract 529, Kings County, New York",3473,522,258
1400000US36047053000,"Census Tract 530, Kings County, New York",3862,405,508
1400000US36047053101,"Census Tract 531.01, Kings County, New York",2487,668,175
1400000US36047053102,"Census Tract 531.02, Kings County, New York",6053,918,18
1400000US36047053200,"Census Tract 532, Kings County, New York",2756,377,493
1400000US36047053300,"Census Tract 533, Kings County, New York",6617,1094,776
1400000US36047053400,"Census Tract 534, Kings County, New York",4659,552,652
1400000US36047053500,"Census Tract 535, Kings County, New York",3767,834,237
1400000US36047053700,"Census Tract 537, Kings County, New York",3749,658,349
1400000US36047053800,"Census Tract 538, Kings County, New York",5487,520,787
1400000US36047053900,"Census Tract 539, Kings County, New York",2517,326,560
1400000US36047054200,"Census Tract 542, Kings County, New York",4096,323,963
1400000US36047054300,"Census Tract 543, Kings County, New York",0,0,0
1400000US36047054400,"Census Tract 544, Kings County, New York",3590,277,664
1400000US36047054500,"Census Tract 545, Kings County, New York",8035,1110,1353
1400000US36047054600,"Census Tract 546, Kings County, New York",4798,513,1013
1400000US36047054700,"Census Tract 547, Kings County, New York",5970,753,221
1400000US36047054800,"Census Tract 548, Kings County, New York",2134,192,396
1400000US36047054900,"Census Tract 549, Kings County, New York",4434,482,40
1400000US36047055000,"Census Tract 550, Kings County, New York",3223,286,609
1400000US36047055100,"Census Tract 551, Kings County, New York",5033,250,716
1400000US36047055200,"Census Tract 552, Kings County, New York",3393,131,766
1400000US36047055300,"Census Tract 553, Kings County, New York",2942,68,260
1400000US36047055400,"Census Tract 554, Kings County, New York",4064,335,530
1400000US36047055500,"Census Tract 555, Kings County, New York",8541,779,214
1400000US36047055600,"Census Tract 556, Kings County, New York",3657,250,662
1400000US36047055700,"Census Tract 557, Kings County, New York",1633,104,95
1400000US36047055800,"Census Tract 558, Kings County, New York",2496,233,508
1400000US36047056000,"Census Tract 560, Kings County, New York",3390,306,962
1400000US36047056100,"Census Tract 561, Kings County, New York",3561,167,429
1400000US36047056200,"Census Tract 562, Kings County, New York",1747,144,381
1400000US36047056301,"Census Tract 563.01, Kings County, New York",4024,288,542
1400000US36047056302,"Census Tract 563.02, Kings County, New York",1513,144,41
1400000US36047056400,"Census Tract 564, Kings County, New York",2491,200,519
1400000US36047056500,"Census Tract 565, Kings County, New York",3177,170,403
1400000US36047056600,"Census Tract 566, Kings County, New York",2748,215,527
1400000US36047056800,"Census Tract 568, Kings County, New York",1449,79,311
1400000US36047056900,"Census Tract 569, Kings County, New York",1559,44,266
1400000US36047057000,"Census Tract 570, Kings County, New York",3576,139,1169
1400000US36047057100,"Census Tract 571, Kings County, New York",3956,277,446
1400000US36047057200,"Census Tract 572, Kings County, New York",5222,346,908
1400000US36047057300,"Census Tract 573, Kings County, New York",2321,71,231
1400000US36047057400,"Census Tract 574, Kings County, New York",2934,119,715
1400000US36047057500,"Census Tract 575, Kings County, New York",3873,128,460
1400000US36047057600,"Census Tract 576, Kings County, New York",3005,206,588
1400000US36047057800,"Census Tract 578, Kings County, New York",2827,239,537
1400000US36047057901,"Census Tract 579.01, Kings County, New York",1149,12,165
1400000US36047057902,"Census Tract 579.02, Kings County, New York",0,0,0
1400000US36047058000,"Census Tract 580, Kings County, New York",4099,233,664
1400000US36047058200,"Census Tract 582, Kings County, New York",2554,156,207
1400000US36047058400,"Census Tract 584, Kings County, New York",3530,216,594
1400000US36047058600,"Census Tract 586, Kings County, New York",2689,145,503
1400000US36047058800,"Census Tract 588, Kings County, New York",3357,207,658
1400000US36047058901,"Census Tract 589.01, Kings County, New York",1624,44,268
1400000US36047058902,"Census Tract 589.02, Kings County, New York",0,0,0
1400000US36047059000,"Census Tract 590, Kings County, New York",1722,117,251
1400000US36047059100,"Census Tract 591, Kings County, New York",3595,153,431
1400000US36047059200,"Census Tract 592, Kings County, New York",4013,184,680
1400000US36047059300,"Census Tract 593, Kings County, New York",2121,121,227
1400000US36047059402,"Census Tract 594.02, Kings County, New York",5248,350,1049
1400000US36047059403,"Census Tract 594.03, Kings County, New York",3367,10,631
1400000US36047059404,"Census Tract 594.04, Kings County, New York",3811,45,891
1400000US36047059600,"Census Tract 596, Kings County, New York",2264,40,593
1400000US36047059800,"Census Tract 598, Kings County, New York",3526,333,573
1400000US36047060000,"Census Tract 600, Kings County, New York",5963,481,1087
1400000US36047060600,"Census Tract 606, Kings County, New York",2830,155,707
1400000US36047060800,"Census Tract 608, Kings County, New York",3673,365,808
1400000US36047061002,"Census Tract 610.02, Kings County, New York",5035,279,1463
1400000US36047061003,"Census Tract 610.03, Kings County, New York",1705,56,267
1400000US36047061004,"Census Tract 610.04, Kings County, New York",5913,406,1587
1400000US36047061200,"Census Tract 612, Kings County, New York",1062,29,336
1400000US36047061600,"Census Tract 616, Kings County, New York",1424,10,787
1400000US36047062000,"Census Tract 620, Kings County, New York",1847,101,403
1400000US36047062200,"Census Tract 622, Kings County, New York",2540,151,743
1400000US36047062600,"Census Tract 626, Kings County, New York",2776,107,658
1400000US36047062800,"Census Tract 628, Kings County, New York",4702,277,833
1400000US36047063200,"Census Tract 632, Kings County, New York",1497,24,437
1400000US36047063600,"Census Tract 636, Kings County, New York",1242,39,210
1400000US36047063800,"Census Tract 638, Kings County, New York",2048,85,290
1400000US36047064000,"Census Tract 640, Kings County, New York",1623,118,278
1400000US36047064200,"Census Tract 642, Kings County, New York",2243,100,537
1400000US36047064400,"Census Tract 644, Kings County, New York",2980,263,304
1400000US36047064600,"Census Tract 646, Kings County, New York",1996,136,374
1400000US36047064800,"Census Tract 648, Kings County, New York",2349,226,357
1400000US36047065000,"Census Tract 650, Kings County, New York",1542,107,243
1400000US36047065200,"Census Tract 652, Kings County, New York",1076,37,315
1400000US36047065400,"Census Tract 654, Kings County, New York",1451,56,345
1400000US36047065600,"Census Tract 656, Kings County, New York",1752,173,248
1400000US36047065800,"Census Tract 658, Kings County, New York",1740,92,362
1400000US36047066000,"Census Tract 660, Kings County, New York",2067,43,300
1400000US36047066200,"Census Tract 662, Kings County, New York",1326,53,415
1400000US36047066600,"Census Tract 666, Kings County, New York",0,0,0
1400000US36047067000,"Census Tract 670, Kings County, New York",2888,186,384
1400000US36047067200,"Census Tract 672, Kings County, New York",1832,187,276
1400000US36047067400,"Census Tract 674, Kings County, New York",1848,93,211
1400000US36047067600,"Census Tract 676, Kings County, New York",1773,50,217
1400000US36047067800,"Census Tract 678, Kings County, New York",3122,293,476
1400000US36047068000,"Census Tract 680, Kings County, New York",2153,104,238
1400000US36047068200,"Census Tract 682, Kings County, New York",2480,89,617
1400000US36047068600,"Census Tract 686, Kings County, New York",1596,256,242
1400000US36047068800,"Census Tract 688, Kings County, New York",1796,47,360
1400000US36047069000,"Census Tract 690, Kings County, New York",1994,4,288
1400000US36047069200,"Census Tract 692, Kings County, New York",2434,142,355
1400000US36047069601,"Census Tract 696.01, Kings County, New York",3114,151,550
1400000US36047069602,"Census Tract 696.02, Kings County, New York",5247,272,1195
1400000US36047069800,"Census Tract 698, Kings County, New York",1351,105,203
1400000US36047070000,"Census Tract 700, Kings County, New York",1419,41,284
1400000US36047070201,"Census Tract 702.01, Kings County, New York",5690,266,1753
1400000US36047070202,"Census Tract 702.02, Kings County, New York",26,0,0
1400000US36047070203,"Census Tract 702.03, Kings County, New York",0,0,0
1400000US36047070601,"Census Tract 706.01, Kings County, New York",3062,216,635
1400000US36047070602,"Census Tract 706.02, Kings County, New York",0,0,0
1400000US36047072000,"Census Tract 720, Kings County, New York",2005,104,304
1400000US36047072200,"Census Tract 722, Kings County, New York",3067,203,625
1400000US36047072400,"Census Tract 724, Kings County, New York",1883,52,433
1400000US36047072600,"Census Tract 726, Kings County, New York",2421,144,378
1400000US36047072800,"Census Tract 728, Kings County, New York",3787,98,892
1400000US36047073000,"Census Tract 730, Kings County, New York",2526,177,426
1400000US36047073200,"Census Tract 732, Kings County, New York",2162,208,409
1400000US36047073400,"Census Tract 734, Kings County, New York",1698,89,382
1400000US36047073600,"Census Tract 736, Kings County, New York",3383,209,403
1400000US36047073800,"Census Tract 738, Kings County, New York",3606,361,736
1400000US36047074000,"Census Tract 740, Kings County, New York",3649,215,521
1400000US36047074200,"Census Tract 742, Kings County, New York",3051,278,503
1400000US36047074400,"Census Tract 744, Kings County, New York",2611,140,209
1400000US36047074600,"Census Tract 746, Kings County, New York",2654,187,373
1400000US36047074800,"Census Tract 748, Kings County, New York",1867,238,376
1400000US36047075000,"Census Tract 750, Kings County, New York",2688,221,352
1400000US36047075200,"Census Tract 752, Kings County, New York",1007,65,265
1400000US36047075400,"Census Tract 754, Kings County, New York",1225,47,344
1400000US36047075600,"Census Tract 756, Kings County, New York",2027,147,397
1400000US36047075800,"Census Tract 758, Kings County, New York",1555,150,422
1400000US36047076000,"Census Tract 760, Kings County, New York",2695,187,495
1400000US36047076200,"Census Tract 762, Kings County, New York",4729,577,558
1400000US36047076400,"Census Tract 764, Kings County, New York",3607,208,403
1400000US36047076600,"Census Tract 766, Kings County, New York",2056,59,264
1400000US36047076800,"Census Tract 768, Kings County, New York",3575,441,500
1400000US36047077000,"Census Tract 770, Kings County, New York",2672,147,239
1400000US36047077200,"Census Tract 772, Kings County, New York",3250,140,394
1400000US36047077400,"Census Tract 774, Kings County, New York",3321,192,236
1400000US36047077600,"Census Tract 776, Kings County, New York",3707,125,1070
1400000US36047078000,"Census Tract 780, Kings County, New York",2260,40,483
1400000US36047078200,"Census Tract 782, Kings County, New York",4667,268,849
1400000US36047078400,"Census Tract 784, Kings County, New York",2316,95,466
1400000US36047078601,"Census Tract 786.01, Kings County, New York",2399,145,401
1400000US36047078602,"Census Tract 786.02, Kings County, New York",2100,95,285
1400000US36047078801,"Census Tract 788.01, Kings County, New York",2020,96,188
1400000US36047078802,"Census Tract 788.02, Kings County, New York",1639,51,42
1400000US36047079001,"Census Tract 790.01, Kings County, New York",1701,170,132
1400000US36047079002,"Census Tract 790.02, Kings County, New York",3214,174,462
1400000US36047079201,"Census Tract 792.01, Kings County, New York",1161,123,140
1400000US36047079202,"Census Tract 792.02, Kings County, New York",2350,152,272
1400000US36047079400,"Census Tract 794, Kings County, New York",1758,96,236
1400000US36047079601,"Census Tract 796.01, Kings County, New York",3630,157,423
1400000US36047079602,"Census Tract 796.02, Kings County, New York",4949,221,515
1400000US36047079801,"Census Tract 798.01, Kings County, New York",3121,146,338
1400000US36047079802,"Census Tract 798.02, Kings County, New York",5197,128,516
1400000US36047080000,"Census Tract 800, Kings County, New York",3451,115,783
1400000US36047080200,"Census Tract 802, Kings County, New York",4764,274,741
1400000US36047080400,"Census Tract 804, Kings County, New York",3147,68,764
1400000US36047080600,"Census Tract 806, Kings County, New York",3199,252,392
1400000US36047080800,"Census Tract 808, Kings County, New York",1668,48,508
