GEO_ID,NAME,S1810_C01_048E,S1810_C01_049E,S1810_C01_052E
Geography,Geographic Area Name,Estimate!!Total!!Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an ambulatory difficulty!!Population under 18 years,Estimate!!Total!!Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an ambulatory difficulty!!Population 18 to 64 years,Estimate!!Total!!Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an ambulatory difficulty!!Population 65 years and over
1400000US36047025800,"Census Tract 258, Kings County, New York",642,2697,659
1400000US36047025901,"Census Tract 259.01, Kings County, New York",179,1430,120
1400000US36047025902,"Census Tract 259.02, Kings County, New York",888,2158,263
1400000US36047026000,"Census Tract 260, Kings County, New York",477,2017,571
1400000US36047026100,"Census Tract 261, Kings County, New York",585,3683,307
1400000US36047026200,"Census Tract 262, Kings County, New York",409,1652,328
1400000US36047026300,"Census Tract 263, Kings County, New York",240,1479,213
1400000US36047026400,"Census Tract 264, Kings County, New York",687,3089,484
1400000US36047026500,"Census Tract 265, Kings County, New York",283,3001,551
1400000US36047026600,"Census Tract 266, Kings County, New York",449,2368,448
1400000US36047026700,"Census Tract 267, Kings County, New York",330,2839,828
1400000US36047026800,"Census Tract 268, Kings County, New York",681,2432,967
1400000US36047026900,"Census Tract 269, Kings County, New York",431,2357,273
1400000US36047027000,"Census Tract 270, Kings County, New York",397,1401,300
1400000US36047027100,"Census Tract 271, Kings County, New York",675,2058,341
1400000US36047027200,"Census Tract 272, Kings County, New York",452,2283,761
1400000US36047027300,"Census Tract 273, Kings County, New York",543,2512,376
1400000US36047027400,"Census Tract 274, Kings County, New York",500,2100,605
1400000US36047027500,"Census Tract 275, Kings County, New York",451,3468,524
1400000US36047027600,"Census Tract 276, Kings County, New York",637,2374,399
1400000US36047027700,"Census Tract 277, Kings County, New York",867,2971,344
1400000US36047027800,"Census Tract 278, Kings County, New York",352,2079,521
1400000US36047027900,"Census Tract 279, Kings County, New York",249,2547,449
1400000US36047028000,"Census Tract 280, Kings County, New York",193,1349,217
1400000US36047028100,"Census Tract 281, Kings County, New York",921,3125,255
1400000US36047028200,"Census Tract 282, Kings County, New York",525,2131,739
1400000US36047028300,"Census Tract 283, Kings County, New York",535,2528,447
1400000US36047028400,"Census Tract 284, Kings County, New York",341,2195,596
1400000US36047028501,"Census Tract 285.01, Kings County, New York",16,319,10
1400000US36047028502,"Census Tract 285.02, Kings County, New York",521,1551,814
1400000US36047028600,"Census Tract 286, Kings County, New York",876,2749,831
1400000US36047028700,"Census Tract 287, Kings County, New York",421,2318,369
1400000US36047028800,"Census Tract 288, Kings County, New York",597,1904,714
1400000US36047028900,"Census Tract 289, Kings County, New York",597,2454,500
1400000US36047029000,"Census Tract 290, Kings County, New York",565,1828,861
1400000US36047029100,"Census Tract 291, Kings County, New York",269,2528,304
1400000US36047029200,"Census Tract 292, Kings County, New York",405,1768,407
1400000US36047029300,"Census Tract 293, Kings County, New York",519,2120,571
1400000US36047029400,"Census Tract 294, Kings County, New York",330,1317,286
1400000US36047029500,"Census Tract 295, Kings County, New York",643,2990,358
1400000US36047029600,"Census Tract 296, Kings County, New York",835,3499,645
1400000US36047029700,"Census Tract 297, Kings County, New York",703,3005,513
1400000US36047029800,"Census Tract 298, Kings County, New York",541,2417,451
1400000US36047029900,"Census Tract 299, Kings County, New York",402,1389,193
1400000US36047030000,"Census Tract 300, Kings County, New York",614,2636,439
1400000US36047030100,"Census Tract 301, Kings County, New York",458,2045,340
1400000US36047030200,"Census Tract 302, Kings County, New York",633,2718,861
1400000US36047030300,"Census Tract 303, Kings County, New York",669,3081,720
1400000US36047030400,"Census Tract 304, Kings County, New York",525,2423,1046
1400000US36047030500,"Census Tract 305, Kings County, New York",500,5199,450
1400000US36047030600,"Census Tract 306, Kings County, New York",232,1150,348
1400000US36047030700,"Census Tract 307, Kings County, New York",1093,4556,472
1400000US36047030800,"Census Tract 308, Kings County, New York",269,1223,499
1400000US36047030900,"Census Tract 309, Kings County, New York",434,1539,153
1400000US36047031100,"Census Tract 311, Kings County, New York",256,2388,202
1400000US36047031300,"Census Tract 313, Kings County, New York",488,3422,710
1400000US36047031401,"Census Tract 314.01, Kings County, New York",525,3231,1010
1400000US36047031402,"Census Tract 314.02, Kings County, New York",0,0,0
1400000US36047031500,"Census Tract 315, Kings County, New York",280,4114,562
1400000US36047031701,"Census Tract 317.01, Kings County, New York",328,2675,318
1400000US36047031702,"Census Tract 317.02, Kings County, New York",504,2680,294
1400000US36047031900,"Census Tract 319, Kings County, New York",508,1794,369
1400000US36047032100,"Census Tract 321, Kings County, New York",695,3624,886
1400000US36047032300,"Census Tract 323, Kings County, New York",542,2336,583
1400000US36047032500,"Census Tract 325, Kings County, New York",639,4178,981
1400000US36047032600,"Census Tract 326, Kings County, New York",1448,4338,778
1400000US36047032700,"Census Tract 327, Kings County, New York",316,1844,424
1400000US36047032800,"Census Tract 328, Kings County, New York",338,1350,706
1400000US36047032900,"Census Tract 329, Kings County, New York",1033,3818,767
1400000US36047033000,"Census Tract 330, Kings County, New York",853,2754,1000
1400000US36047033100,"Census Tract 331, Kings County, New York",412,2588,628
1400000US36047033300,"Census Tract 333, Kings County, New York",971,2371,635
1400000US36047033500,"Census Tract 335, Kings County, New York",527,1900,479
1400000US36047033600,"Census Tract 336, Kings County, New York",753,2853,786
1400000US36047033701,"Census Tract 337.01, Kings County, New York",329,1483,297
1400000US36047033702,"Census Tract 337.02, Kings County, New York",305,1029,152
1400000US36047033900,"Census Tract 339, Kings County, New York",555,2479,1025
1400000US36047034000,"Census Tract 340, Kings County, New York",219,704,474
1400000US36047034100,"Census Tract 341, Kings County, New York",504,1966,421
1400000US36047034200,"Census Tract 342, Kings County, New York",1003,2958,1738
1400000US36047034300,"Census Tract 343, Kings County, New York",677,3118,920
1400000US36047034500,"Census Tract 345, Kings County, New York",382,2235,145
1400000US36047034700,"Census Tract 347, Kings County, New York",413,2485,478
1400000US36047034800,"Census Tract 348, Kings County, New York",670,1886,118
1400000US36047034901,"Census Tract 349.01, Kings County, New York",269,1258,123
1400000US36047034902,"Census Tract 349.02, Kings County, New York",862,2616,387
1400000US36047035000,"Census Tract 350, Kings County, New York",209,1468,1249
1400000US36047035101,"Census Tract 351.01, Kings County, New York",381,1439,378
1400000US36047035102,"Census Tract 351.02, Kings County, New York",342,1416,495
1400000US36047035200,"Census Tract 352, Kings County, New York",36,237,576
1400000US36047035301,"Census Tract 353.01, Kings County, New York",331,2031,162
1400000US36047035302,"Census Tract 353.02, Kings County, New York",491,1695,397
1400000US36047035400,"Census Tract 354, Kings County, New York",529,2919,2019
1400000US36047035500,"Census Tract 355, Kings County, New York",872,3544,713
1400000US36047035601,"Census Tract 356.01, Kings County, New York",78,1015,1440
1400000US36047035602,"Census Tract 356.02, Kings County, New York",538,2672,1963
1400000US36047035701,"Census Tract 357.01, Kings County, New York",488,1529,220
1400000US36047035702,"Census Tract 357.02, Kings County, New York",0,0,0
1400000US36047035900,"Census Tract 359, Kings County, New York",680,4186,455
1400000US36047036001,"Census Tract 360.01, Kings County, New York",220,1429,1255
1400000US36047036002,"Census Tract 360.02, Kings County, New York",322,1369,2000
1400000US36047036100,"Census Tract 361, Kings County, New York",474,1534,630
1400000US36047036200,"Census Tract 362, Kings County, New York",630,2345,487
1400000US36047036300,"Census Tract 363, Kings County, New York",950,2829,797
1400000US36047036400,"Census Tract 364, Kings County, New York",309,1453,453
1400000US36047036501,"Census Tract 365.01, Kings County, New York",727,2132,531
1400000US36047036502,"Census Tract 365.02, Kings County, New York",446,917,46
1400000US36047036600,"Census Tract 366, Kings County, New York",468,2352,502
1400000US36047036700,"Census Tract 367, Kings County, New York",184,884,61
1400000US36047036900,"Census Tract 369, Kings County, New York",903,4345,456
1400000US36047037000,"Census Tract 370, Kings County, New York",570,2254,944
1400000US36047037100,"Census Tract 371, Kings County, New York",944,2919,384
1400000US36047037300,"Census Tract 373, Kings County, New York",661,3005,420
1400000US36047037401,"Census Tract 374.01, Kings County, New York",742,2687,812
1400000US36047037402,"Census Tract 374.02, Kings County, New York",492,2497,1255
1400000US36047037500,"Census Tract 375, Kings County, New York",393,2270,390
1400000US36047037700,"Census Tract 377, Kings County, New York",528,3049,713
1400000US36047037900,"Census Tract 379, Kings County, New York",856,2807,795
1400000US36047038100,"Census Tract 381, Kings County, New York",713,3659,641
1400000US36047038200,"Census Tract 382, Kings County, New York",1364,3281,830
1400000US36047038300,"Census Tract 383, Kings County, New York",356,3530,567
1400000US36047038500,"Census Tract 385, Kings County, New York",499,2989,703
1400000US36047038600,"Census Tract 386, Kings County, New York",413,2362,389
1400000US36047038700,"Census Tract 387, Kings County, New York",481,2641,423
1400000US36047038800,"Census Tract 388, Kings County, New York",674,2650,528
1400000US36047038900,"Census Tract 389, Kings County, New York",454,2305,231
1400000US36047039000,"Census Tract 390, Kings County, New York",609,1157,457
1400000US36047039100,"Census Tract 391, Kings County, New York",510,2586,311
1400000US36047039200,"Census Tract 392, Kings County, New York",391,1929,348
1400000US36047039300,"Census Tract 393, Kings County, New York",387,3189,234
1400000US36047039400,"Census Tract 394, Kings County, New York",598,968,457
1400000US36047039500,"Census Tract 395, Kings County, New York",374,3032,323
1400000US36047039600,"Census Tract 396, Kings County, New York",208,1184,290
1400000US36047039700,"Census Tract 397, Kings County, New York",460,2318,334
1400000US36047039800,"Census Tract 398, Kings County, New York",501,1741,387
1400000US36047039900,"Census Tract 399, Kings County, New York",668,2950,501
1400000US36047040000,"Census Tract 400, Kings County, New York",516,1712,432
1400000US36047040100,"Census Tract 401, Kings County, New York",408,2169,573
1400000US36047040200,"Census Tract 402, Kings County, New York",328,1812,467
1400000US36047040300,"Census Tract 403, Kings County, New York",405,2574,622
1400000US36047040400,"Census Tract 404, Kings County, New York",295,1585,317
1400000US36047040500,"Census Tract 405, Kings County, New York",76,1160,94
1400000US36047040600,"Census Tract 406, Kings County, New York",492,2269,530
1400000US36047040700,"Census Tract 407, Kings County, New York",0,0,0
1400000US36047040800,"Census Tract 408, Kings County, New York",391,2153,634
1400000US36047040900,"Census Tract 409, Kings County, New York",759,2434,459
1400000US36047041000,"Census Tract 410, Kings County, New York",545,960,283
1400000US36047041100,"Census Tract 411, Kings County, New York",338,2087,376
1400000US36047041200,"Census Tract 412, Kings County, New York",442,2309,389
1400000US36047041300,"Census Tract 413, Kings County, New York",422,2432,543
1400000US36047041401,"Census Tract 414.01, Kings County, New York",349,789,170
1400000US36047041402,"Census Tract 414.02, Kings County, New York",231,980,465
1400000US36047041500,"Census Tract 415, Kings County, New York",760,2881,382
1400000US36047041600,"Census Tract 416, Kings County, New York",271,1249,323
1400000US36047041700,"Census Tract 417, Kings County, New York",588,1906,626
1400000US36047041800,"Census Tract 418, Kings County, New York",784,1258,492
1400000US36047041900,"Census Tract 419, Kings County, New York",897,2502,317
1400000US36047042000,"Census Tract 420, Kings County, New York",550,940,296
1400000US36047042100,"Census Tract 421, Kings County, New York",457,3004,465
1400000US36047042200,"Census Tract 422, Kings County, New York",770,2124,372
1400000US36047042300,"Census Tract 423, Kings County, New York",283,3043,140
1400000US36047042400,"Census Tract 424, Kings County, New York",588,2066,442
1400000US36047042500,"Census Tract 425, Kings County, New York",622,2475,46
1400000US36047042600,"Census Tract 426, Kings County, New York",553,2673,740
1400000US36047042700,"Census Tract 427, Kings County, New York",667,3609,296
1400000US36047042800,"Census Tract 428, Kings County, New York",512,2277,766
1400000US36047042900,"Census Tract 429, Kings County, New York",971,3802,136
1400000US36047043000,"Census Tract 430, Kings County, New York",493,2077,443
1400000US36047043100,"Census Tract 431, Kings County, New York",524,3565,320
1400000US36047043200,"Census Tract 432, Kings County, New York",570,2687,526
1400000US36047043300,"Census Tract 433, Kings County, New York",540,2305,342
1400000US36047043400,"Census Tract 434, Kings County, New York",527,2099,483
1400000US36047043500,"Census Tract 435, Kings County, New York",798,3432,347
1400000US36047043600,"Census Tract 436, Kings County, New York",756,3039,795
1400000US36047043700,"Census Tract 437, Kings County, New York",758,4232,291
1400000US36047043800,"Census Tract 438, Kings County, New York",405,1425,386
1400000US36047043900,"Census Tract 439, Kings County, New York",627,2332,400
1400000US36047044000,"Census Tract 440, Kings County, New York",582,1450,372
1400000US36047044100,"Census Tract 441, Kings County, New York",451,3732,717
1400000US36047044200,"Census Tract 442, Kings County, New York",547,1167,632
1400000US36047044300,"Census Tract 443, Kings County, New York",578,3310,339
1400000US36047044400,"Census Tract 444, Kings County, New York",624,1878,570
1400000US36047044500,"Census Tract 445, Kings County, New York",649,3073,499
1400000US36047044600,"Census Tract 446, Kings County, New York",452,1230,156
1400000US36047044700,"Census Tract 447, Kings County, New York",203,2151,49
1400000US36047044800,"Census Tract 448, Kings County, New York",353,840,447
1400000US36047044901,"Census Tract 449.01, Kings County, New York",649,2037,210
1400000US36047044902,"Census Tract 449.02, Kings County, New York",0,0,0
1400000US36047045000,"Census Tract 450, Kings County, New York",137,354,57
1400000US36047045200,"Census Tract 452, Kings County, New York",605,1086,512
1400000US36047045300,"Census Tract 453, Kings County, New York",126,1964,204
1400000US36047045400,"Census Tract 454, Kings County, New York",457,980,277
1400000US36047045600,"Census Tract 456, Kings County, New York",243,1262,408
1400000US36047045800,"Census Tract 458, Kings County, New York",167,637,290
1400000US36047046000,"Census Tract 460, Kings County, New York",525,1868,451
1400000US36047046201,"Census Tract 462.01, Kings County, New York",273,1085,494
1400000US36047046202,"Census Tract 462.02, Kings County, New York",526,967,253
1400000US36047046400,"Census Tract 464, Kings County, New York",934,1265,222
1400000US36047046800,"Census Tract 468, Kings County, New York",582,781,372
1400000US36047047000,"Census Tract 470, Kings County, New York",710,1137,223
1400000US36047047200,"Census Tract 472, Kings County, New York",1071,998,368
1400000US36047047400,"Census Tract 474, Kings County, New York",723,814,489
1400000US36047047600,"Census Tract 476, Kings County, New York",955,967,701
1400000US36047047700,"Census Tract 477, Kings County, New York",188,2934,257
1400000US36047047800,"Census Tract 478, Kings County, New York",1133,2071,446
1400000US36047048000,"Census Tract 480, Kings County, New York",692,2086,331
1400000US36047048100,"Census Tract 481, Kings County, New York",374,2204,353
1400000US36047048200,"Census Tract 482, Kings County, New York",684,3071,960
1400000US36047048400,"Census Tract 484, Kings County, New York",1157,3323,541
1400000US36047048500,"Census Tract 485, Kings County, New York",99,1926,163
1400000US36047048600,"Census Tract 486, Kings County, New York",1045,1537,312
1400000US36047048800,"Census Tract 488, Kings County, New York",719,2675,498
1400000US36047048900,"Census Tract 489, Kings County, New York",765,2000,480
1400000US36047049000,"Census Tract 490, Kings County, New York",876,2988,850
1400000US36047049100,"Census Tract 491, Kings County, New York",1020,4310,1131
1400000US36047049200,"Census Tract 492, Kings County, New York",513,2067,295
1400000US36047049301,"Census Tract 493.01, Kings County, New York",594,1110,414
1400000US36047049302,"Census Tract 493.02, Kings County, New York",724,3332,675
1400000US36047049400,"Census Tract 494, Kings County, New York",614,3645,842
1400000US36047049500,"Census Tract 495, Kings County, New York",117,2157,162
1400000US36047049600,"Census Tract 496, Kings County, New York",683,2600,534
1400000US36047049700,"Census Tract 497, Kings County, New York",110,2210,252
1400000US36047049800,"Census Tract 498, Kings County, New York",581,2588,508
1400000US36047049900,"Census Tract 499, Kings County, New York",213,1695,58
1400000US36047050001,"Census Tract 500.01, Kings County, New York",374,1311,383
1400000US36047050002,"Census Tract 500.02, Kings County, New York",269,1095,263
1400000US36047050100,"Census Tract 501, Kings County, New York",257,2574,304
1400000US36047050202,"Census Tract 502.02, Kings County, New York",235,1393,514
1400000US36047050300,"Census Tract 503, Kings County, New York",102,2316,174
1400000US36047050401,"Census Tract 504.01, Kings County, New York",386,1790,490
1400000US36047050402,"Census Tract 504.02, Kings County, New York",157,1427,182
1400000US36047050500,"Census Tract 505, Kings County, New York",296,2908,530
1400000US36047050600,"Census Tract 506, Kings County, New York",708,3460,549
1400000US36047050700,"Census Tract 507, Kings County, New York",1202,1221,71
1400000US36047050801,"Census Tract 508.01, Kings County, New York",600,2496,352
1400000US36047050803,"Census Tract 508.03, Kings County, New York",253,1933,327
1400000US36047050804,"Census Tract 508.04, Kings County, New York",814,4397,604
1400000US36047050900,"Census Tract 509, Kings County, New York",2327,1911,80
1400000US36047051001,"Census Tract 510.01, Kings County, New York",678,2787,562
1400000US36047051002,"Census Tract 510.02, Kings County, New York",746,2709,530
1400000US36047051100,"Census Tract 511, Kings County, New York",300,3242,590
1400000US36047051200,"Census Tract 512, Kings County, New York",687,4175,488
1400000US36047051300,"Census Tract 513, Kings County, New York",395,4123,548
1400000US36047051400,"Census Tract 514, Kings County, New York",1440,4924,693
1400000US36047051500,"Census Tract 515, Kings County, New York",333,2127,56
1400000US36047051601,"Census Tract 516.01, Kings County, New York",746,3437,513
1400000US36047051602,"Census Tract 516.02, Kings County, New York",490,2636,468
1400000US36047051700,"Census Tract 517, Kings County, New York",222,2220,80
1400000US36047051800,"Census Tract 518, Kings County, New York",204,2071,636
1400000US36047051900,"Census Tract 519, Kings County, New York",81,4609,179
1400000US36047052000,"Census Tract 520, Kings County, New York",584,2381,421
1400000US36047052300,"Census Tract 523, Kings County, New York",372,3755,698
1400000US36047052500,"Census Tract 525, Kings County, New York",762,1884,543
1400000US36047052600,"Census Tract 526, Kings County, New York",669,2969,449
1400000US36047052700,"Census Tract 527, Kings County, New York",942,4431,719
1400000US36047052800,"Census Tract 528, Kings County, New York",196,1125,333
1400000US36047052900,"Census Tract 529, Kings County, New York",808,1882,258
1400000US36047053000,"Census Tract 530, Kings County, New York",683,2262,508
1400000US36047053101,"Census Tract 531.01, Kings County, New York",560,1084,175
1400000US36047053102,"Census Tract 531.02, Kings County, New York",2561,2556,18
1400000US36047053200,"Census Tract 532, Kings County, New York",362,1524,493
1400000US36047053300,"Census Tract 533, Kings County, New York",2253,2494,776
1400000US36047053400,"Census Tract 534, Kings County, New York",1128,2270,517
1400000US36047053500,"Census Tract 535, Kings County, New York",1160,1536,237
1400000US36047053700,"Census Tract 537, Kings County, New York",1362,1364,188
1400000US36047053800,"Census Tract 538, Kings County, New York",1210,2965,787
1400000US36047053900,"Census Tract 539, Kings County, New York",610,1021,560
1400000US36047054200,"Census Tract 542, Kings County, New York",612,2198,963
1400000US36047054300,"Census Tract 543, Kings County, New York",0,0,0
1400000US36047054400,"Census Tract 544, Kings County, New York",537,2112,664
1400000US36047054500,"Census Tract 545, Kings County, New York",2311,3261,1353
1400000US36047054600,"Census Tract 546, Kings County, New York",789,2460,1013
1400000US36047054700,"Census Tract 547, Kings County, New York",1685,3311,221
1400000US36047054800,"Census Tract 548, Kings County, New York",547,984,396
1400000US36047054900,"Census Tract 549, Kings County, New York",835,3056,40
1400000US36047055000,"Census Tract 550, Kings County, New York",479,1849,609
1400000US36047055100,"Census Tract 551, Kings County, New York",448,3619,716
1400000US36047055200,"Census Tract 552, Kings County, New York",537,1959,766
1400000US36047055300,"Census Tract 553, Kings County, New York",149,2462,260
1400000US36047055400,"Census Tract 554, Kings County, New York",684,2515,530
1400000US36047055500,"Census Tract 555, Kings County, New York",403,7145,214
1400000US36047055600,"Census Tract 556, Kings County, New York",841,1891,662
1400000US36047055700,"Census Tract 557, Kings County, New York",13,1421,95
1400000US36047055800,"Census Tract 558, Kings County, New York",342,1413,508
1400000US36047056000,"Census Tract 560, Kings County, New York",367,1753,962
1400000US36047056100,"Census Tract 561, Kings County, New York",251,2714,429
1400000US36047056200,"Census Tract 562, Kings County, New York",336,886,381
1400000US36047056301,"Census Tract 563.01, Kings County, New York",282,2910,542
1400000US36047056302,"Census Tract 563.02, Kings County, New York",218,1110,41
1400000US36047056400,"Census Tract 564, Kings County, New York",383,1389,519
1400000US36047056500,"Census Tract 565, Kings County, New York",174,2430,403
1400000US36047056600,"Census Tract 566, Kings County, New York",239,1767,527
1400000US36047056800,"Census Tract 568, Kings County, New York",193,866,311
1400000US36047056900,"Census Tract 569, Kings County, New York",112,1137,266
1400000US36047057000,"Census Tract 570, Kings County, New York",352,1896,1045
1400000US36047057100,"Census Tract 571, Kings County, New York",84,3149,446
1400000US36047057200,"Census Tract 572, Kings County, New York",1016,2952,908
1400000US36047057300,"Census Tract 573, Kings County, New York",123,1896,231
1400000US36047057400,"Census Tract 574, Kings County, New York",391,1709,715
1400000US36047057500,"Census Tract 575, Kings County, New York",84,3194,454
1400000US36047057600,"Census Tract 576, Kings County, New York",413,1798,588
1400000US36047057800,"Census Tract 578, Kings County, New York",256,1795,537
1400000US36047057901,"Census Tract 579.01, Kings County, New York",61,911,165
1400000US36047057902,"Census Tract 579.02, Kings County, New York",0,0,0
1400000US36047058000,"Census Tract 580, Kings County, New York",640,2562,664
1400000US36047058200,"Census Tract 582, Kings County, New York",450,1733,207
1400000US36047058400,"Census Tract 584, Kings County, New York",613,2107,594
1400000US36047058600,"Census Tract 586, Kings County, New York",310,1731,503
1400000US36047058800,"Census Tract 588, Kings County, New York",384,2108,658
1400000US36047058901,"Census Tract 589.01, Kings County, New York",166,1146,268
1400000US36047058902,"Census Tract 589.02, Kings County, New York",0,0,0
1400000US36047059000,"Census Tract 590, Kings County, New York",218,1136,251
1400000US36047059100,"Census Tract 591, Kings County, New York",249,2762,431
1400000US36047059200,"Census Tract 592, Kings County, New York",568,2581,680
1400000US36047059300,"Census Tract 593, Kings County, New York",284,1489,227
1400000US36047059402,"Census Tract 594.02, Kings County, New York",788,3048,1049
1400000US36047059403,"Census Tract 594.03, Kings County, New York",593,2133,631
1400000US36047059404,"Census Tract 594.04, Kings County, New York",545,2330,891
1400000US36047059600,"Census Tract 596, Kings County, New York",176,1455,593
1400000US36047059800,"Census Tract 598, Kings County, New York",486,2134,573
1400000US36047060000,"Census Tract 600, Kings County, New York",429,3966,1087
1400000US36047060600,"Census Tract 606, Kings County, New York",292,1673,707
1400000US36047060800,"Census Tract 608, Kings County, New York",256,2236,776
1400000US36047061002,"Census Tract 610.02, Kings County, New York",531,2674,1463
1400000US36047061003,"Census Tract 610.03, Kings County, New York",285,1097,267
1400000US36047061004,"Census Tract 610.04, Kings County, New York",729,3191,1587
1400000US36047061200,"Census Tract 612, Kings County, New York",130,567,336
1400000US36047061600,"Census Tract 616, Kings County, New York",143,481,467
1400000US36047062000,"Census Tract 620, Kings County, New York",220,1123,403
1400000US36047062200,"Census Tract 622, Kings County, New York",241,1377,561
1400000US36047062600,"Census Tract 626, Kings County, New York",357,1654,658
1400000US36047062800,"Census Tract 628, Kings County, New York",858,2734,833
1400000US36047063200,"Census Tract 632, Kings County, New York",187,849,437
1400000US36047063600,"Census Tract 636, Kings County, New York",253,740,210
1400000US36047063800,"Census Tract 638, Kings County, New York",421,1252,290
1400000US36047064000,"Census Tract 640, Kings County, New York",319,908,278
1400000US36047064200,"Census Tract 642, Kings County, New York",452,1154,537
1400000US36047064400,"Census Tract 644, Kings County, New York",855,1558,304
1400000US36047064600,"Census Tract 646, Kings County, New York",449,1037,374
1400000US36047064800,"Census Tract 648, Kings County, New York",450,1316,357
1400000US36047065000,"Census Tract 650, Kings County, New York",179,1013,243
1400000US36047065200,"Census Tract 652, Kings County, New York",136,588,315
1400000US36047065400,"Census Tract 654, Kings County, New York",226,824,345
1400000US36047065600,"Census Tract 656, Kings County, New York",301,1030,248
1400000US36047065800,"Census Tract 658, Kings County, New York",314,972,362
1400000US36047066000,"Census Tract 660, Kings County, New York",379,1345,300
1400000US36047066200,"Census Tract 662, Kings County, New York",154,704,415
1400000US36047066600,"Census Tract 666, Kings County, New York",0,0,0
1400000US36047067000,"Census Tract 670, Kings County, New York",382,1936,384
1400000US36047067200,"Census Tract 672, Kings County, New York",154,1215,276
1400000US36047067400,"Census Tract 674, Kings County, New York",369,1175,211
1400000US36047067600,"Census Tract 676, Kings County, New York",283,1223,217
1400000US36047067800,"Census Tract 678, Kings County, New York",283,2059,470
1400000US36047068000,"Census Tract 680, Kings County, New York",448,1363,238
1400000US36047068200,"Census Tract 682, Kings County, New York",297,1477,617
1400000US36047068600,"Census Tract 686, Kings County, New York",126,972,242
1400000US36047068800,"Census Tract 688, Kings County, New York",282,1100,360
1400000US36047069000,"Census Tract 690, Kings County, New York",394,1306,288
1400000US36047069200,"Census Tract 692, Kings County, New York",364,1573,355
1400000US36047069601,"Census Tract 696.01, Kings County, New York",310,2103,550
1400000US36047069602,"Census Tract 696.02, Kings County, New York",642,3138,1195
1400000US36047069800,"Census Tract 698, Kings County, New York",260,783,179
1400000US36047070000,"Census Tract 700, Kings County, New York",242,852,284
1400000US36047070201,"Census Tract 702.01, Kings County, New York",887,2784,1753
1400000US36047070202,"Census Tract 702.02, Kings County, New York",0,26,0
1400000US36047070203,"Census Tract 702.03, Kings County, New York",0,0,0
1400000US36047070601,"Census Tract 706.01, Kings County, New York",653,1558,635
1400000US36047070602,"Census Tract 706.02, Kings County, New York",0,0,0
1400000US36047072000,"Census Tract 720, Kings County, New York",391,1206,304
1400000US36047072200,"Census Tract 722, Kings County, New York",486,1753,625
1400000US36047072400,"Census Tract 724, Kings County, New York",201,1197,433
1400000US36047072600,"Census Tract 726, Kings County, New York",292,1607,378
1400000US36047072800,"Census Tract 728, Kings County, New York",744,2053,892
1400000US36047073000,"Census Tract 730, Kings County, New York",284,1639,426
1400000US36047073200,"Census Tract 732, Kings County, New York",392,1153,409
1400000US36047073400,"Census Tract 734, Kings County, New York",224,1003,382
1400000US36047073600,"Census Tract 736, Kings County, New York",452,2319,403
1400000US36047073800,"Census Tract 738, Kings County, New York",714,1795,736
1400000US36047074000,"Census Tract 740, Kings County, New York",835,2078,521
1400000US36047074200,"Census Tract 742, Kings County, New York",562,1708,503
1400000US36047074400,"Census Tract 744, Kings County, New York",815,1447,209
1400000US36047074600,"Census Tract 746, Kings County, New York",761,1310,373
1400000US36047074800,"Census Tract 748, Kings County, New York",410,843,376
1400000US36047075000,"Census Tract 750, Kings County, New York",664,1448,352
1400000US36047075200,"Census Tract 752, Kings County, New York",276,401,265
1400000US36047075400,"Census Tract 754, Kings County, New York",270,564,344
1400000US36047075600,"Census Tract 756, Kings County, New York",399,1084,397
1400000US36047075800,"Census Tract 758, Kings County, New York",172,811,422
1400000US36047076000,"Census Tract 760, Kings County, New York",506,1507,495
1400000US36047076200,"Census Tract 762, Kings County, New York",712,2882,558
1400000US36047076400,"Census Tract 764, Kings County, New York",586,2406,403
1400000US36047076600,"Census Tract 766, Kings County, New York",353,1380,264
1400000US36047076800,"Census Tract 768, Kings County, New York",677,1955,500
1400000US36047077000,"Census Tract 770, Kings County, New York",356,1930,239
1400000US36047077200,"Census Tract 772, Kings County, New York",496,2217,394
1400000US36047077400,"Census Tract 774, Kings County, New York",461,2432,236
1400000US36047077600,"Census Tract 776, Kings County, New York",309,2203,1070
1400000US36047078000,"Census Tract 780, Kings County, New York",415,1310,483
1400000US36047078200,"Census Tract 782, Kings County, New York",654,2896,849
1400000US36047078400,"Census Tract 784, Kings County, New York",311,1444,466
1400000US36047078601,"Census Tract 786.01, Kings County, New York",222,1631,401
1400000US36047078602,"Census Tract 786.02, Kings County, New York",413,1307,285
1400000US36047078801,"Census Tract 788.01, Kings County, New York",368,1368,188
1400000US36047078802,"Census Tract 788.02, Kings County, New York",346,1200,42
1400000US36047079001,"Census Tract 790.01, Kings County, New York",394,1005,132
1400000US36047079002,"Census Tract 790.02, Kings County, New York",573,1998,462
1400000US36047079201,"Census Tract 792.01, Kings County, New York",78,820,140
1400000US36047079202,"Census Tract 792.02, Kings County, New York",481,1429,272
1400000US36047079400,"Census Tract 794, Kings County, New York",306,1120,236
1400000US36047079601,"Census Tract 796.01, Kings County, New York",400,2650,423
1400000US36047079602,"Census Tract 796.02, Kings County, New York",687,3513,515
